19 22 102 33
20 22 68 4
21 22 92 56
22 22 34 26
23 22 132 97
24 22 88 161
0 23 142 53
1 23 208 100
2 23 81 216
3 23 144 29
4 23 59 11
5 23 80 20
6 23 146 112
7 23 212 149
8 23 145 177
9 23 215 168
10 23 214 181
11 23 211 69
12 23 144 106
13 23 80 118
14 23 84 138
15 23 45 139
16 23 177 138
17 23 167 11
18 23 147 84
19 23 102 34
20 23 69 5
21 23 92 57
22 23 35 26
23 23 133 97
24 23 89 162
0 24 142 53
1 24 208 101
2 24 82 217
3 24 145 29
4 24 59 12
5 24 81 21
6 24 147 113
7 24 212 149
8 24 145 177
9 24 215 168
10 24 214 181
11 24 211 69
12 24 145 107
13 24 81 119
14 24 85 139
15 24 46 139
16 24 177 138
17 24 167 11
18 24 147 85
19 24 102 35
20 24 70 6
21 24 92 57
22 24 36 27
23 24 133 98
24 24 89 163
0 25 143 53
1 25 209 101
2 25 83 218
3 25 145 30
4 25 59 12
5 25 82 21
6 25 148 114
7 25 213 150
8 25 146 177
9 25 215 169
10 25 215 182
11 25 211 70
12 25 146 107
13 25 82 120
14 25 86 140
15 25 47 140
16 25 177 139
17 25 167 12
18 25 147 86
19 25 102 35
20 25 70 7
21 25 93 57
22 25 36 27
23 25 134 99
24 25 89 164
0 26 144 53
1 26 210 101
2 26 83 219
3 26 146 31
4 26 60 13
5 26 82 21
6 26 149 114
7 26 213 151
8 26 146 177
9 26 216 169
10 26 216 183
11 26 212 71
12 26 146 107
13 26 83 120
14 26 86 140
15 26 47 140
16 26 177 139
17 26 168 12
18 26 147 86
19 26 102 36
20 26 71 8
21 26 93 58
22 26 36 27
23 26 134 99
24 26 89 165
0 27 145 54
1 27 211 102
2 27 84 220
3 27 146 31
4 27 60 13
5 27 83 22
6 27 150 114
7 27 214 152
8 27 147 177
9 27 217 170
10 27 216 183
11 27 213 71
12 27 147 108
13 27 83 120
14 27 86 140
15 27 47 140
16 27 178 139
17 27 169 12
18 27 147 86
19 27 102 36
20 27 71 9
21 27 93 58
22 27 36 28
23 27 134 100
24 27 89 166
0 28 146 54
1 28 212 102
2 28 84 221
3 28 146 32
4 28 61 13
5 28 83 23
6 28 150 115
7 28 215 153
8 28 147 178
9 28 218 170
10 28 217 183
11 28 213 72
12 28 148 108
13 28 84 120
14 28 87 140
15 28 48 140
16 28 179 140
17 28 169 13
18 28 148 87
19 28 103 36
20 28 71 10
21 28 94 58
22 28 36 29
23 28 135 100
24 28 90 167
0 29 146 55
1 29 212 102
2 29 84 222
3 29 147 33
4 29 61 14
5 29 83 24
6 29 151 115
7 29 215 153
8 29 148 178
9 29 219 170
10 29 218 183
11 29 214 73
12 29 149 108
13 29 84 120
14 29 88 140
15 29 49 140
16 29 179 141
17 29 169 13
18 29 149 88
19 29 103 37
20 29 71 10
21 29 95 59
22 29 37 29
23 29 136 100
24 29 90 168
0 30 147 55
1 30 212 102
2 30 84 223
3 30 148 33
4 30 62 14
5 30 84 24
6 30 152 116
7 30 216 153
8 30 149 179
9 30 219 171
10 30 218 183
11 30 215 74
12 30 150 108
13 30 85 120
14 30 88 140
15 30 50 141
16 30 180 142
17 30 169 14
18 30 149 88
19 30 103 37
20 30 72 10
21 30 95 60
22 30 38 29
23 30 136 100
24 30 91 168
0 31 148 55
1 31 213 103
2 31 84 223
3 31 149 33
4 31 62 14
5 31 84 25
6 31 152 117
7 31 217 153
8 31 149 179
9 31 219 171
10 31 218 184
11 31 215 75
12 31 151 108
13 31 85 121
14 31 89 141
15 31 51 142
16 31 181 143
17 31 169 15
18 31 150 88
19 31 103 38
20 31 72 11
21 31 95 61
22 31 39 29
23 31 137 100
24 31 91 169
0 32 149 56
1 32 213 104
2 32 85 223
3 32 149 34
4 32 62 15
5 32 84 26
6 32 153 117
7 32 217 154
8 32 149 179
9 32 220 172
10 32 219 185
11 32 215 76
12 32 152 108
13 32 86 122
14 32 90 141
15 32 51 143
16 32 181 143
17 32 169 15
18 32 150 89
19 32 103 39
20 32 72 11
21 32 95 62
22 32 39 29
23 32 137 100
24 32 92 170
0 33 149 56
1 33 213 104
2 33 86 223
3 33 150 35
4 33 62 15
5 33 85 26
6 33 153 117
7 33 218 154
8 33 149 179
9 33 221 173
10 33 220 185
11 33 215 76
12 33 152 108
13 33 86 122
14 33 90 142
15 33 51 143
16 33 182 144
17 33 169 15
18 33 151 89
19 33 103 39
20 33 73 11
21 33 95 63
22 33 40 29
23 33 137 100
24 33 92 171
0 34 149 56
1 34 213 104
2 34 87 223
3 34 151 35
4 34 63 15
5 34 85 27
6 34 153 117
7 34 219 154
8 34 149 179
9 34 222 173
10 34 220 186
11 34 215 76
12 34 153 109
13 34 87 123
14 34 91 142
15 34 52 143
16 34 183 144
17 34 170 16
18 34 152 90
19 34 104 40
20 34 73 12
21 34 96 64
22 34 41 30
23 34 137 101
24 34 92 171
0 35 149 56
1 35 213 105
2 35 87 224
3 35 152 36
4 35 64 16
5 35 85 27
6 35 154 117
7 35 220 155
8 35 150 179
9 35 222 173
10 35 220 187
11 35 215 77
12 35 154 110
13 35 88 124
14 35 91 142
15 35 52 144
16 35 183 145
17 35 171 16
18 35 153 91
19 35 105 41
20 35 73 12
21 35 97 64
22 35 42 30
23 35 138 101
24 35 93 171
0 36 150 57
1 36 214 106
2 36 87 224
3 36 153 37
4 36 64 17
5 36 86 28
6 36 155 118
7 36 221 156
8 36 150 179
9 36 222 174
10 36 221 187
11 36 215 78
12 36 155 111
13 36 88 124
14 36 92 142
15 36 53 144
16 36 183 146
17 36 171 16
18 36 153 92
19 36 105 42
20 36 74 12
21 36 97 65
22 36 42 30
23 36 138 102
24 36 93 171
0 37 151 57
1 37 215 107
2 37 88 224
3 37 153 37
4 37 65 17
5 37 86 28
6 37 156 119
7 37 221 157
8 37 150 180
9 37 222 174
10 37 222 187
11 37 215 78
12 37 156 112
13 37 88 125
14 37 92 142
15 37 53 144
16 37 183 146
17 37 171 17
18 37 153 93
19 37 106 42
20 37 74 13
21 37 97 65
22 37 42 30
23 37 138 103
24 37 93 171
0 38 151 58
1 38 215 108
2 38 88 224
3 38 153 37
4 38 65 18
5 38 86 29
6 38 157 120
7 38 222 158
8 38 150 180
9 38 222 175
10 38 222 188
11 38 216 79
12 38 156 113
13 38 89 125
14 38 92 142
15 38 54 145
16 38 184 147
17 38 171 17
18 38 154 93
19 38 107 43
20 38 75 14
21 38 97 66
22 38 43 31
23 38 138 104
24 38 94 171
0 39 151 59
1 39 216 108
2 39 89 225
3 39 154 38
4 39 65 19
5 39 87 29
6 39 157 121
7 39 222 158
8 39 150 181
9 39 223 176
10 39 222 189
11 39 216 79
12 39 157 114
13 39 90 126
14 39 93 143
15 39 54 145
16 39 185 147
17 39 171 17
18 39 154 94
19 39 107 43
20 39 75 14
21 39 98 66
22 39 43 31
23 39 139 105
24 39 94 172
0 40 151 60
1 40 217 108
2 40 89 226
3 40 155 38
4 40 66 19
5 40 87 29
6 40 157 122
7 40 222 159
8 40 151 181
9 40 224 177
10 40 222 189
11 40 217 80
12 40 157 115
13 40 90 126
14 40 93 143
15 40 55 146
16 40 185 147
17 40 172 18
18 40 155 95
19 40 107 43
20 40 75 15
21 40 99 66
22 40 44 32
23 40 140 105
24 40 94 172
0 41 151 61
1 41 217 109
2 41 90 227
3 41 155 39
4 41 66 20
5 41 88 30
6 41 158 122
7 41 223 160
8 41 152 181
9 41 225 178
10 41 223 189
11 41 218 80
12 41 158 116
13 41 90 127
14 41 94 144
15 41 56 146
16 41 185 147
17 41 172 18
18 41 155 95
19 41 108 44
20 41 75 16
21 41 99 67
22 41 44 32
23 41 141 105
24 41 94 173
0 42 151 62
1 42 217 110
2 42 90 227
3 42 155 39
4 42 67 20
5 42 89 30
6 42 158 123
7 42 224 160
8 42 153 182
9 42 226 178
10 42 223 189
11 42 218 80
12 42 158 117
13 42 91 128
14 42 94 144
15 42 56 147
16 42 186 148
17 42 172 19
18 42 156 96
19 42 109 44
20 42 75 16
21 42 100 68
22 42 45 32
23 42 141 106
24 42 94 173
0 43 152 63
1 43 218 111
2 43 90 228
3 43 155 40
4 43 67 20
5 43 90 30
6 43 159 124
7 43 225 161
8 43 153 182
9 43 227 178
10 43 223 189
11 43 218 80
12 43 158 117
13 43 91 129
14 43 95 144
15 43 56 147
16 43 187 149
17 43 173 20
18 43 157 96
19 43 110 44
20 43 76 17
21 43 101 69
22 43 45 32
23 43 141 107
24 43 95 173
0 44 152 64
1 44 218 111
2 44 91 229
3 44 156 41
4 44 67 21
5 44 90 30
6 44 159 125
7 44 225 162
8 44 153 183
9 44 227 178
10 44 224 190
11 44 218 80
12 44 158 118
13 44 92 129
14 44 95 144
15 44 57 148
16 44 188 150
17 44 174 20
18 44 158 96
19 44 110 45
20 44 76 18
21 44 102 69
22 44 46 32
23 44 141 107
24 44 95 174
0 45 153 65
1 45 218 112
2 45 91 230
3 45 157 42
4 45 68 21
5 45 90 30
6 45 160 126
7 45 226 163
8 45 154 184
9 45 227 179
10 45 225 190
11 45 219 81
12 45 158 119
13 45 93 129
14 45 95 145
15 45 58 148
16 45 188 151
17 45 174 20
18 45 158 97
19 45 111 45
20 45 77 18
21 45 103 70
22 45 47 33
23 45 142 107
24 45 96 175
0 46 154 66
1 46 219 112
2 46 92 231
3 46 157 43
4 46 68 22
5 46 91 31
6 46 160 126
7 46 226 163
8 46 154 184
9 46 227 180
10 46 225 191
11 46 219 82
12 46 159 119
13 46 93 130
14 46 95 145
15 46 59 149
16 46 189 151
17 46 174 21
18 46 158 97
19 46 112 45
20 46 78 18
21 46 103 71
22 46 48 34
23 46 142 107
24 46 96 175
0 47 155 66
1 47 220 113
2 47 93 231
3 47 158 44
4 47 69 23
5 47 91 32
6 47 160 126
7 47 226 163
8 47 155 184
9 47 228 181
10 47 226 191
11 47 220 82
12 47 160 119
13 47 94 131
14 47 96 145
15 47 59 149
16 47 189 151
17 47 174 22
18 47 159 97
19 47 113 46
20 47 79 18
21 47 103 71
22 47 48 35
23 47 143 108
24 47 96 176
0 48 155 67
1 48 221 114
2 48 93 231
3 48 159 45
4 48 70 24
5 48 92 32
6 48 161 126
7 48 226 164
8 48 156 184
9 48 228 182
10 48 226 192
11 48 220 83
12 48 160 119
13 48 95 132
14 48 96 145
15 48 59 150
16 48 190 152
17 48 175 23
18 48 159 98
19 48 114 47
20 48 80 19
21 48 103 71
22 48 48 35
23 48 143 108
24 48 97 176
0 49 156 67
1 49 222 115
2 49 93 231
3 49 159 46
4 49 71 24
5 49 92 32
6 49 161 127
7 49 227 164
8 49 156 184
9 49 228 182
10 49 227 192
11 49 221 83
12 49 160 119
13 49 96 132
14 49 97 145
15 49 60 150
16 49 190 152
17 49 176 23
18 49 159 98
19 49 114 47
20 49 80 19
21 49 104 71
22 49 48 35
23 49 144 109
24 49 97 176
0 50 156 67
1 50 223 115
2 50 94 231
3 50 159 46
4 50 71 24
5 50 92 33
6 50 162 128
7 50 227 164
8 50 156 184
9 50 229 182
10 50 227 193
11 50 221 84
12 50 160 119
13 50 96 133
14 50 98 145
15 50 61 150
16 50 191 153
17 50 176 24
18 50 159 99
19 50 114 48
20 50 81 20
21 50 105 72
22 50 48 36
23 50 144 110
24 50 97 176
0 51 156 67
1 51 224 115
2 51 94 231
3 51 159 47
4 51 71 25
5 51 93 34
6 51 163 128
7 51 228 164
8 51 157 184
9 51 230 183
10 51 228 194
11 51 222 84
12 51 160 120
13 51 96 133
14 51 98 146
15 51 62 150
16 51 192 154
17 51 177 25
18 51 159 99
19 51 114 48
20 51 82 20
21 51 105 73
22 51 48 37
23 51 145 110
24 51 98 177
0 52 157 68
1 52 225 115
2 52 94 232
3 52 159 48
4 52 72 25
5 52 93 34
6 52 164 128
7 52 228 164
8 52 158 184
9 52 231 184
10 52 229 195
11 52 222 85
12 52 161 120
13 52 96 133
14 52 99 147
15 52 62 151
16 52 193 155
17 52 177 25
18 52 160 99
19 52 115 49
20 52 83 20
21 52 105 74
22 52 48 37
23 52 145 110
24 52 99 178
0 53 158 69
1 53 226 115
2 53 94 232
3 53 160 49
4 53 72 25
5 53 93 34
6 53 164 129
7 53 229 165
8 53 158 184
9 53 231 185
10 53 229 196
11 53 223 85
12 53 162 120
13 53 96 134
14 53 99 147
15 53 62 151
16 53 194 155
17 53 177 25
18 53 161 100
19 53 116 50
20 53 84 21
21 53 106 75
22 53 48 37
23 53 145 111
24 53 100 178
0 54 159 69
1 54 226 116
2 54 94 232
3 54 161 49
4 54 72 26
5 54 94 34
6 54 165 129
7 54 230 166
8 54 159 185
9 54 231 186
10 54 230 196
11 54 224 85
12 54 162 120
13 54 96 134
14 54 99 147
15 54 63 152
16 54 195 156
17 54 177 26
18 54 161 101
19 54 116 51
20 54 85 21
21 54 106 75
22 54 48 37
23 54 145 112
24 54 100 179
0 55 160 70
1 55 227 116
2 55 95 232
3 55 162 50
4 55 73 27
5 55 95 34
6 55 166 130
7 55 230 166
8 55 160 185
9 55 231 186
10 55 231 196
11 55 225 86
12 55 162 120
13 55 97 134
14 55 100 148
15 55 63 152
16 55 195 157
17 55 178 27
18 55 161 101
19 55 116 51
20 55 85 22
21 55 107 75
22 55 48 38
23 55 146 113
24 55 101 180
0 56 160 71
1 56 228 116
2 56 95 232
3 56 162 50
4 56 73 27
5 56 96 35
6 56 166 130
7 56 231 166
8 56 161 185
9 56 231 187
10 56 232 197
11 56 226 86
12 56 163 120
13 56 97 135
14 56 101 148
15 56 63 152
16 56 196 157
17 56 179 27
18 56 161 102
19 56 116 51
20 56 85 23
21 56 107 75
22 56 48 38
23 56 147 114
24 56 102 180
0 57 161 72
1 57 228 117
2 57 96 232
3 57 162 50
4 57 74 28
5 57 97 35
6 57 166 130
7 57 231 166
8 57 162 185
9 57 231 187
10 57 233 198
11 57 227 86
12 57 164 120
13 57 97 135
14 57 101 148
15 57 63 153
16 57 197 158
17 57 180 27
18 57 162 103
19 57 117 51
20 57 85 24
21 57 107 75
22 57 48 39
23 57 148 114
24 57 102 180
0 58 161 72
1 58 229 118
2 58 96 233
3 58 162 50
4 58 75 28
5 58 97 36
6 58 166 131
7 58 231 167
8 58 162 185
9 58 232 188
10 58 233 198
11 58 228 86
12 58 165 121
13 58 97 136
14 58 101 148
15 58 64 153
16 58 198 159
17 58 180 28
18 58 162 104
19 58 118 52
20 58 86 24
21 58 108 75
22 58 49 39
23 58 148 114
24 58 102 180
0 59 161 73
1 59 229 119
2 59 96 234
3 59 163 50
4 59 75 29
5 59 98 36
6 59 166 132
7 59 232 168
8 59 162 186
9 59 233 188
10 59 233 199
11 59 228 87
12 59 166 122
13 59 97 137
14 59 102 148
15 59 65 154
16 59 198 160
17 59 181 28
18 59 162 104
19 59 118 52
20 59 86 24
21 59 108 76
22 59 50 39
23 59 149 114
24 59 102 180
0 60 161 73
1 60 229 120
2 60 96 235
3 60 163 50
4 60 76 30
5 60 98 37
6 60 167 132
7 60 233 168
8 60 162 186
9 60 234 188
10 60 234 200
11 60 229 87
12 60 167 122
13 60 98 138
14 60 103 149
15 60 65 154
16 60 199 161
17 60 182 28
18 60 163 105
19 60 118 52
20 60 86 24
21 60 108 76
22 60 51 40
23 60 149 114
24 60 102 180
0 61 162 74
1 61 229 121
2 61 96 236
3 61 164 51
4 61 77 31
5 61 99 37
6 61 168 132
7 61 233 168
8 61 162 186
9 61 235 188
10 61 235 200
11 61 230 87
12 61 168 123
13 61 99 138
14 61 104 150
15 61 65 155
16 61 200 161
17 61 183 29
18 61 163 105
19 61 119 52
20 61 87 24
21 61 108 77
22 61 51 41
23 61 150 114
24 61 102 180
0 62 162 74
1 62 230 122
2 62 97 237
3 62 164 51
4 62 77 31
5 62 100 37
6 62 168 133
7 62 234 169
8 62 163 187
9 62 235 189
10 62 235 200
11 62 230 88
12 62 169 123
13 62 100 139
14 62 105 150
15 62 66 155
16 62 200 162
17 62 183 29
18 62 164 106
19 62 119 53
20 62 88 24
21 62 109 78
22 62 51 42
23 62 150 114
24 62 103 181
0 63 163 75
1 63 230 123
2 63 97 238
3 63 164 51
4 63 77 32
5 63 101 37
6 63 168 134
7 63 235 170
8 63 164 187
9 63 235 189
10 63 236 200
11 63 231 88
12 63 169 123
13 63 101 140
14 63 106 151
15 63 67 156
16 63 200 162
17 63 184 30
18 63 165 106
19 63 119 53
20 63 88 24
21 63 110 78
22 63 52 43
23 63 150 115
24 63 103 181
0 64 164 76
1 64 231 124
2 64 98 238
3 64 165 51
4 64 78 32
5 64 102 37
6 64 169 134
7 64 236 170
8 64 164 188
9 64 236 189
10 64 237 201
11 64 232 88
12 64 169 124
13 64 102 141
14 64 106 151
15 64 68 156
16 64 200 163
17 64 185 31
18 64 166 106
19 64 119 53
20 64 89 24
21 64 111 78
22 64 53 44
23 64 150 116
24 64 103 182
0 65 165 77
1 65 232 124
2 65 99 238
3 65 166 52
4 65 78 33
5 65 103 38
6 65 170 135
7 65 237 170
8 65 165 189
9 65 236 190
10 65 237 202
11 65 233 88
12 65 169 125
13 65 102 142
14 65 107 151
15 65 68 156
16 65 201 164
17 65 185 31
18 65 166 106
19 65 120 54
20 65 89 25
21 65 112 79
22 65 53 44
23 65 150 117
24 65 103 182
0 66 166 77
1 66 233 124
2 66 100 239
3 66 167 52
4 66 78 34
5 66 104 39
6 66 171 135
7 66 238 171
8 66 166 190
9 66 236 191
10 66 237 202
11 66 233 88
12 66 170 126
13 66 103 142
14 66 108 151
15 66 69 157
16 66 201 165
17 66 186 31
18 66 167 106
19 66 120 55
20 66 89 26
21 66 113 80
22 66 53 45
23 66 150 117
24 66 103 183
0 67 167 77
1 67 234 125
2 67 100 240
3 67 167 53
4 67 78 35
5 67 105 39
6 67 171 135
7 67 238 171
8 67 167 190
9 67 237 191
10 67 238 203
11 67 233 88
12 67 171 126
13 67 104 142
14 67 109 151
15 67 70 158
16 67 201 165
17 67 186 31
18 67 168 107
19 67 120 55
20 67 89 27
21 67 113 80
22 67 54 45
23 67 150 118
24 67 103 184
0 68 168 78
1 68 234 125
2 68 100 241
3 68 167 54
4 68 78 35
5 68 106 39
6 68 171 135
7 68 239 171
8 68 167 191
9 68 238 191
10 68 238 203
11 68 233 89
12 68 171 126
13 68 104 143
14 68 110 152
15 68 70 159
16 68 202 166
17 68 187 31
18 68 168 107
19 68 121 55
20 68 90 27
21 68 113 80
22 68 54 45
23 68 150 119
24 68 103 184
0 69 169 79
1 69 234 126
2 69 101 241
3 69 168 55
4 69 78 35
5 69 107 40
6 69 172 135
7 69 239 171
8 69 167 192
9 69 238 192
10 69 238 203
11 69 233 89
12 69 172 126
13 69 104 143
14 69 110 153
15 69 70 160
16 69 202 167
17 69 188 32
18 69 168 107
19 69 122 56
20 69 91 28
21 69 114 81
22 69 55 45
23 69 151 120
24 69 104 185
